_id,airline,flightNumber,origin,destination,daysOfWeek,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,scheduledDepartureTime,scheduledArrivalTime,flightTime,flightTimeMinutes,rate,seatAvail
65e367a0cb66225971333532,IndiGo,7405,Delhi,Gwalior,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:35,01:10,70,2380,180
65e367a0cb66225971333533,IndiGo,123,Kolkata,Guwahati,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,14:25,15:35,01:10,70,2380,180
65e367a0cb66225971333534,AirAsia India,1562,Bhubaneswar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:35,01:10,70,2380,180
65e367a0cb66225971333535,IndiGo,712,Goa,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:35,01:10,70,2380,180
65e367a0cb66225971333536,IndiGo,7268,Tiruchirappalli,Chennai,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,14:25,15:35,01:10,70,2380,180
65e367a0cb66225971333537,SpiceJet,2695,Delhi,Jodhpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:40,01:15,75,2550,180
65e367a0cb66225971333538,IndiGo,626,Hyderabad,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:40,01:15,75,2550,180
65e367a0cb66225971333539,Jet Airways,961,Coimbatore,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:45,01:20,80,2720,180
65e367a0cb6622597133353a,IndiGo,2481,Pune,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,14:25,15:45,01:20,80,2720,180
65e367a0cb6622597133353b,IndiGo,2481,Pune,MIHAN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,14:25,15:45,01:20,80,2720,180
65e367a0cb6622597133353c,IndiGo,6822,Delhi,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:45,01:20,80,2720,180
65e367a0cb6622597133353d,IndiGo,358,Imphal,Kolkata,"Sunday,Wednesday,Friday",N,N,Y,N,Y,N,Y,14:25,15:50,01:25,85,2890,180
65e367a0cb6622597133353e,IndiGo,7123,Hyderabad,Rajahmundry,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:50,01:25,85,2890,180
65e367a0cb6622597133353f,TruJet,546,Kadapa,Belgaum,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:50,01:25,85,2890,180
65e367a0cb66225971333540,IndiGo,6353,Imphal,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:50,01:25,85,2890,180
65e367a0cb66225971333541,IndiGo,5317,Mumbai,Jodhpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:50,01:25,85,2890,180
65e367a0cb66225971333542,SpiceJet,2960,Bengaluru,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:50,01:25,85,2890,180
65e367a0cb66225971333543,IndiGo,7433,Indore,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,15:50,01:25,85,2890,180
65e367a0cb66225971333544,IndiGo,6591,Hyderabad,Madurai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:25,16:05,01:40,100,3400,180
65e367a0cb66225971333545,IndiGo,773,Jodhpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:05,01:40,100,3400,180
65e367a0cb66225971333546,SpiceJet,3261,Jaipur,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:10,01:45,105,3570,180
65e367a0cb66225971333547,IndiGo,6381,Chennai,Nagpur,Friday,N,N,N,N,Y,N,N,14:25,16:10,01:45,105,3570,180
65e367a0cb66225971333548,IndiGo,6381,Chennai,MIHAN,Friday,N,N,N,N,Y,N,N,14:25,16:10,01:45,105,3570,180
65e367a0cb66225971333549,Jet Airways,730,Delhi,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:15,01:50,110,3740,180
65e367a0cb6622597133354a,IndiGo,201,Bengaluru,Bhopal,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:25,16:15,01:50,110,3740,180
65e367a0cb6622597133354b,IndiGo,436,Nagpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:15,01:50,110,3740,180
65e367a0cb6622597133354c,IndiGo,436,MIHAN,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:15,01:50,110,3740,180
65e367a0cb6622597133354d,SpiceJet,942,Shirdi Airport,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:15,01:50,110,3740,180
65e367a0cb6622597133354e,Vistara,522,Coimbatore,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:15,01:50,110,3740,180
65e367a0cb6622597133354f,AirAsia India,613,Bengaluru,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:15,01:50,110,3740,180
65e367a0cb66225971333550,IndiGo,7337,Kolhapur,Tirupati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:20,01:55,115,3910,180
65e367a0cb66225971333551,SpiceJet,356,Amritsar,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:25,02:00,120,4080,180
65e367a0cb66225971333552,IndiGo,6148,Hyderabad,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:25,02:00,120,4080,180
65e367a0cb66225971333553,SpiceJet,8947,Shirdi Airport,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:25,02:00,120,4080,180
65e367a0cb66225971333554,SpiceJet,923,Ahmedabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,14:25,16:30,02:05,125,4250,180
65e367a0cb66225971333555,IndiGo,6472,Hyderabad,Patna,Friday,N,N,N,N,Y,N,N,14:25,16:30,02:05,125,4250,180
65e367a0cb66225971333556,IndiGo,378,Kolkata,Indore,Saturday,N,N,N,N,N,Y,N,14:25,16:35,02:10,130,4420,180
65e367a0cb66225971333557,IndiGo,993,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:35,02:10,130,4420,180
65e367a0cb66225971333558,IndiGo,6236,Bengaluru,Ahmedabad,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,14:25,16:35,02:10,130,4420,180
65e367a0cb66225971333559,IndiGo,369,Bengaluru,Ahmedabad,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:25,16:40,02:15,135,4590,180
65e367a0cb6622597133355a,IndiGo,6507,Bengaluru,Rajkot,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,14:25,16:40,02:15,135,4590,180
65e367a0cb6622597133355b,IndiGo,5309,Visakhapatnam,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:45,02:20,140,4760,180
65e367a0cb6622597133355c,IndiGo,892,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:50,02:25,145,4930,180
65e367a0cb6622597133355d,AirAsia India,745,Lucknow,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,16:50,02:25,145,4930,180
65e367a0cb6622597133355e,GoAir,375,Varanasi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:25,16:55,02:30,150,5100,180
65e367a0cb6622597133355f,IndiGo,152,Lucknow,Bengaluru,"Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,N,14:25,16:55,02:30,150,5100,180
65e367a0cb66225971333560,IndiGo,571,Chennai,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,17:00,02:35,155,5270,180
65e367a0cb66225971333561,IndiGo,5401,Delhi,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,17:00,02:35,155,5270,180
65e367a0cb66225971333562,Vistara,848,Goa,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,17:05,02:40,160,5440,180
65e367a0cb66225971333563,SpiceJet,3130,Nasik,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:25,17:30,03:05,185,6290,180
65e367a0cb66225971333564,SpiceJet,3346,Guwahati,Lilabari,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:20,00:50,50,1700,180
65e367a0cb66225971333565,AirAsia India,501,Agartala,Imphal,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,14:30,15:20,00:50,50,1700,180
65e367a0cb66225971333566,IndiGo,482,Dehradun,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:20,00:50,50,1700,180
65e367a0cb66225971333567,IndiGo,7113,Tirupati,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:25,00:55,55,1870,180
65e367a0cb66225971333568,Air India,722,Bagdogra,Kolkata,"Sunday,Thursday,Saturday",N,N,N,Y,N,Y,Y,14:30,15:25,00:55,55,1870,180
65e367a0cb66225971333569,Air India,422,Kolkata,Varanasi,"Monday,Wednesday",Y,N,Y,N,N,N,N,14:30,15:30,01:00,60,2040,180
65e367a0cb6622597133356a,Air India,422,Kolkata,Varanasi,"Monday,Wednesday,Thursday,Saturday",Y,N,Y,Y,N,Y,N,14:30,15:30,01:00,60,2040,180
65e367a0cb6622597133356b,FlyBig,102,Indore,Ahmedabad,Saturday,N,N,N,N,N,Y,N,14:30,15:30,01:00,60,2040,180
65e367a0cb6622597133356c,Alliance Air (India),746,Raipur,Jharsuguda,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:30,01:00,60,2040,180
65e367a0cb6622597133356d,Air India,715,Aizwal,Kolkata,Thursday,N,N,N,Y,N,N,N,14:30,15:35,01:05,65,2210,180
65e367a0cb6622597133356e,IndiGo,237,Coimbatore,Chennai,Monday,Y,N,N,N,N,N,N,14:30,15:35,01:05,65,2210,180
65e367a0cb6622597133356f,IndiGo,892,Kolkata,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:35,01:05,65,2210,180
65e367a0cb66225971333570,AirAsia India,1622,Bengaluru,Hyderabad,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:30,15:35,01:05,65,2210,180
65e367a0cb66225971333571,IndiGo,7948,Dibrugarh,Imphal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:35,01:05,65,2210,180
65e367a0cb66225971333572,SpiceJet,3004,Mumbai,Bhavnagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:35,01:05,65,2210,180
65e367a0cb66225971333573,IndiGo,433,Aizwal,Guwahati,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,14:30,15:35,01:05,65,2210,180
65e367a0cb66225971333574,IndiGo,813,Goa,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:35,01:05,65,2210,180
65e367a0cb66225971333575,IndiGo,478,Srinagar,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:35,01:05,65,2210,180
65e367a0cb66225971333576,IndiGo,588,Dehradun,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:40,01:10,70,2380,180
65e367a0cb66225971333577,AirAsia India,580,Agartala,Guwahati,"Sunday,Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,Y,14:30,15:40,01:10,70,2380,180
65e367a0cb66225971333578,Vistara,861,Mumbai,Goa,Friday,N,N,N,N,Y,N,N,14:30,15:40,01:10,70,2380,180
65e367a0cb66225971333579,IndiGo,347,Mangalore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:30,15:40,01:10,70,2380,180
65e367a0cb6622597133357a,IndiGo,532,Coimbatore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:30,15:40,01:10,70,2380,180
65e367a0cb6622597133357b,GoAir,919,Mumbai,Ahmedabad,Saturday,N,N,N,N,N,Y,N,14:30,15:40,01:10,70,2380,180
65e367a0cb6622597133357c,AirAsia India,1127,Bengaluru,Kochi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:30,15:45,01:15,75,2550,180
65e367a0cb6622597133357d,IndiGo,135,Pune,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,14:30,15:45,01:15,75,2550,180
65e367a0cb6622597133357e,IndiGo,712,Goa,Mumbai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:30,15:45,01:15,75,2550,180
65e367a0cb6622597133357f,IndiGo,813,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:45,01:15,75,2550,180
65e367a0cb66225971333580,IndiGo,7179,Agartala,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:45,01:15,75,2550,180
65e367a0cb66225971333581,SpiceJet,1083,Pune,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",Y,Y,Y,Y,N,Y,Y,14:30,15:45,01:15,75,2550,180
65e367a0cb66225971333582,SpiceJet,3464,Ahmedabad,Jaisalmer,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,14:30,15:50,01:20,80,2720,180
65e367a0cb66225971333583,SpiceJet,2746,Delhi,Kangra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:50,01:20,80,2720,180
65e367a0cb66225971333584,SpiceJet,3722,Surat,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:50,01:20,80,2720,180
65e367a0cb66225971333585,Jet Airways,838,Udaipur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:55,01:25,85,2890,180
65e367a0cb66225971333586,AirAsia India,750,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:55,01:25,85,2890,180
65e367a0cb66225971333587,IndiGo,381,Goa,Hyderabad,Monday,Y,N,N,N,N,N,N,14:30,15:55,01:25,85,2890,180
65e367a0cb66225971333588,SpiceJet,275,Darbhanga,Kolkata,"Monday,Wednesday,Saturday",Y,N,Y,N,N,Y,N,14:30,15:55,01:25,85,2890,180
65e367a0cb66225971333589,IndiGo,2366,Jodhpur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,15:55,01:25,85,2890,180
65e367a0cb6622597133358a,IndiGo,757,Jorhat,Kolkata,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,14:30,15:55,01:25,85,2890,180
65e367a0cb6622597133358b,IndiGo,2516,Jorhat,Kolkata,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,14:30,15:55,01:25,85,2890,180
65e367a0cb6622597133358c,Jet Airways,809,Amritsar,Delhi,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,14:30,16:00,01:30,90,3060,180
65e367a0cb6622597133358d,IndiGo,6318,Kolkata,Gorakhpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:00,01:30,90,3060,180
65e367a0cb6622597133358e,Air India,1879,Lucknow,Indore,Saturday,N,N,N,N,N,Y,N,14:30,16:00,01:30,90,3060,180
65e367a0cb6622597133358f,AirAsia India,2469,Indore,Bengaluru,Monday,Y,N,N,N,N,N,N,14:30,16:05,01:35,95,3230,180
65e367a0cb66225971333590,Air India,636,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:05,01:35,95,3230,180
65e367a0cb66225971333591,IndiGo,304,Hyderabad,Kochi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:30,16:10,01:40,100,3400,180
65e367a0cb66225971333592,Jet Airways,146,Jaipur,Indore,"Monday,Wednesday,Thursday",Y,N,Y,Y,N,N,N,14:30,16:10,01:40,100,3400,180
65e367a0cb66225971333593,IndiGo,7314,Indore,Allahabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:10,01:40,100,3400,180
65e367a0cb66225971333594,IndiGo,922,Hyderabad,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:15,01:45,105,3570,180
65e367a0cb66225971333595,IndiGo,191,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:20,01:50,110,3740,180
65e367a0cb66225971333596,SpiceJet,3639,Bengaluru,Shirdi Airport,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:30,16:20,01:50,110,3740,180
65e367a0cb66225971333597,AirAsia India,828,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",Y,Y,Y,Y,Y,N,Y,14:30,16:20,01:50,110,3740,180
65e367a0cb66225971333598,SpiceJet,734,Shirdi Airport,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:25,01:55,115,3910,180
65e367a0cb66225971333599,IndiGo,597,Ranchi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:25,01:55,115,3910,180
65e367a0cb6622597133359a,Air India,816,Nanded,Amritsar,"Friday,Saturday",N,N,N,N,Y,Y,N,14:30,16:30,02:00,120,4080,180
65e367a0cb6622597133359b,Air India,651,Visakhapatnam,Mumbai,"Monday,Wednesday",Y,N,Y,N,N,N,N,14:30,16:30,02:00,120,4080,180
65e367a0cb6622597133359c,IndiGo,7175,Kolkata,Gorakhpur,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,14:30,16:30,02:00,120,4080,180
65e367a0cb6622597133359d,AirAsia India,1426,Hyderabad,Jaipur,Friday,N,N,N,N,Y,N,N,14:30,16:30,02:00,120,4080,180
65e367a0cb6622597133359e,IndiGo,5394,Visakhapatnam,Mumbai,"Sunday,Monday,Wednesday,Friday",Y,N,Y,N,Y,N,Y,14:30,16:35,02:05,125,4250,180
65e367a0cb6622597133359f,IndiGo,5394,Visakhapatnam,Mumbai,"Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,N,14:30,16:35,02:05,125,4250,180
65e367a0cb662259713335a0,Air India,451,Delhi,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:35,02:05,125,4250,180
65e367a0cb662259713335a1,IndiGo,5392,Lucknow,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:35,02:05,125,4250,180
65e367a0cb662259713335a2,AirAsia India,756,Delhi,Bagdogra,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:40,02:10,130,4420,180
65e367a0cb662259713335a3,IndiGo,6113,Chennai,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:40,02:10,130,4420,180
65e367a0cb662259713335a4,IndiGo,5448,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:45,02:15,135,4590,180
65e367a0cb662259713335a5,IndiGo,6448,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:45,02:15,135,4590,180
65e367a0cb662259713335a6,IndiGo,184,Mumbai,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",N,Y,Y,Y,Y,Y,Y,14:30,16:45,02:15,135,4590,180
65e367a0cb662259713335a7,IndiGo,5917,Agra,Bengaluru,"Monday,Wednesday,Friday",Y,N,Y,N,Y,N,N,14:30,16:50,02:20,140,4760,180
65e367a0cb662259713335a8,IndiGo,226,Lucknow,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,16:55,02:25,145,4930,180
65e367a0cb662259713335a9,Jet Airways,360,Lucknow,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:00,02:30,150,5100,180
65e367a0cb662259713335aa,IndiGo,6254,Bhopal,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:00,02:30,150,5100,180
65e367a0cb662259713335ab,SpiceJet,3564,Kolkata,Gwalior,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:00,02:30,150,5100,180
65e367a0cb662259713335ac,SpiceJet,785,Delhi,Goa,"Tuesday,Thursday,Saturday",N,Y,N,Y,N,Y,N,14:30,17:00,02:30,150,5100,180
65e367a0cb662259713335ad,SpiceJet,3724,Amritsar,Patna,"Sunday,Thursday,Friday,Saturday",N,N,N,Y,Y,Y,Y,14:30,17:05,02:35,155,5270,180
65e367a0cb662259713335ae,IndiGo,152,Port Blair,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:10,02:40,160,5440,180
65e367a0cb662259713335af,GoAir,833,Kolkata,Bengaluru,"Wednesday,Friday,Saturday",N,N,Y,N,Y,Y,N,14:30,17:10,02:40,160,5440,180
65e367a0cb662259713335b0,GoAir,553,Imphal,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:10,02:40,160,5440,180
65e367a0cb662259713335b1,IndiGo,6357,Lucknow,Bengaluru,"Monday,Tuesday,Wednesday,Thursday",Y,Y,Y,Y,N,N,N,14:30,17:10,02:40,160,5440,180
65e367a0cb662259713335b2,IndiGo,6357,Port Blair,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:10,02:40,160,5440,180
65e367a0cb662259713335b3,IndiGo,6357,Port Blair,Bengaluru,"Sunday,Friday,Saturday",N,N,N,N,Y,Y,Y,14:30,17:10,02:40,160,5440,180
65e367a0cb662259713335b4,IndiGo,6357,Port Blair,Bengaluru,Friday,N,N,N,N,Y,N,N,14:30,17:10,02:40,160,5440,180
65e367a0cb662259713335b5,IndiGo,2978,Imphal,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:15,02:45,165,5610,180
65e367a0cb662259713335b6,IndiGo,614,Chandigarh,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:15,02:45,165,5610,180
65e367a0cb662259713335b7,IndiGo,2839,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:20,02:50,170,5780,180
65e367a0cb662259713335b8,SpiceJet,365,Mumbai,Kolkata,"Sunday,Tuesday,Thursday",N,Y,N,Y,N,N,Y,14:30,17:20,02:50,170,5780,180
65e367a0cb662259713335b9,IndiGo,559,Mumbai,Srinagar,Tuesday,N,Y,N,N,N,N,N,14:30,17:20,02:50,170,5780,180
65e367a0cb662259713335ba,Jet Airways,156,Indore,Kolkata,"Monday,Wednesday,Friday,Saturday",Y,N,Y,N,Y,Y,N,14:30,17:25,02:55,175,5950,180
65e367a0cb662259713335bb,Air India,801,Delhi,Thiruvananthapuram,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",Y,Y,Y,Y,Y,Y,Y,14:30,17:45,03:15,195,6630,180
